timestamp,trade_side,quantity,price,TargetTime,ExpirationTime
2025-12-26 10:45:23,Up,0.62,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:23,Up,2.222221,0.5500002025001114,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:23,Up,14.54,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:23,Up,7.682221,0.55000005857681,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:23,Up,16.844443,0.5500000207783659,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Down,1.785713,0.4400001568001129,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Up,16.844443,0.5500000207783659,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Up,2.222221,0.5500002025001114,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Up,5.0,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Up,16.844443,0.5500000207783659,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Up,11.15,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Up,28.0,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Up,2.222221,0.5500002025001114,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:25,Up,16.844443,0.5500000207783659,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:27,Up,8.92,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:27,Up,8.334443,0.550000041994408,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:27,Down,1.929823,0.4300000570000461,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:27,Up,0.58,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:27,Up,16.844443,0.5500000207783659,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:27,Down,8.894734,0.4300000427219071,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:27,Up,2.222221,0.5500002025001114,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:29,Down,17.17,0.43,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:29,Down,2.83,0.43,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:29,Down,25.17,0.43,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:29,Down,24.83,0.43,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:29,Down,1.754383,0.4300001767002986,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:29,Down,9.087718,0.4300000286100427,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:31,Down,4.847718,0.4300000536334828,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:31,Down,2.807016,0.4300000427500235,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:31,Down,8.62,0.44,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:33,Up,10.958259,0.540000012775752,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:33,Down,28.0,0.44,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:33,Down,28.0,0.44,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:33,Down,28.0,0.44,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:33,Up,17.04,0.54,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:35,Down,28.0,0.5,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:35,Down,28.0,0.5,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:35,Up,140.0,0.53,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:35,Down,28.0,0.5,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:37,Down,5.882351,0.4900000017000006,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:37,Down,28.0,0.5,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:39,Up,5.94,0.5,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:39,Down,28.0,0.51,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:39,Down,28.0,0.51,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:39,Down,28.0,0.5115071428571428,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:39,Down,28.0,0.51,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:39,Down,56.0,0.51,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:41,Up,5.94,0.5,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:41,Up,5.94,0.5,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:41,Down,28.0,0.47,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:45,Up,10.0,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,18.333332,0.5500000218181834,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,9.66,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,12.584443,0.5500000278121169,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,2.222221,0.5500002025001114,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,0.41,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,16.923332,0.5500000236360074,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,5.0,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,13.493332,0.5500000296442717,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,3.84,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,4.5,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,10.0,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:47,Up,5.0,0.55,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Up,5.0,0.56,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Up,17.727271,0.5600000135384628,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Up,0.53,0.56,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Up,4.47,0.56,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Up,56.0,0.54,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Up,16.95652,0.540000011794873,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Up,2.272726,0.5600001936001084,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Down,140.0,0.43,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Down,28.0,0.42,2025-12-26 10:45:00,2025-12-26 11:00:00
2025-12-26 10:45:51,Up,2.99,0.56,2025-12-26 10:45:00,2025-12-26 11:00:00
