timestamp,trade_side,quantity,price,TargetTime,ExpirationTime
2025-12-29 09:15:19,Down,22.0,0.5,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:19,Down,19.0,0.5,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:19,Down,110.0,0.51,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:21,Down,9.87,0.5,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:21,Down,12.13,0.5,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:23,Up,44.0,0.47,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:23,Up,2.693772,0.47000005939626666,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:25,Up,5.0,0.47,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:25,Up,9.79,0.47,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:25,Up,0.56,0.47,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:25,Up,19.3,0.47,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:25,Up,22.0,0.47,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:25,Up,7.206225,0.4700000346922279,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:27,Up,20.384614,0.48000001373585,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:27,Up,1.61,0.48,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:29,Up,5.0,0.49,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:29,Up,9.607842,0.4900000437142909,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:31,Down,4.0,0.5,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:33,Down,1.960783,0.4900001683001128,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:33,Up,20.0,0.48,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:33,Up,22.0,0.49,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:33,Up,1.249229,0.4800000640394996,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:33,Down,9.56,0.49,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:33,Down,5.0,0.49,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:35,Down,5.47,0.49,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:35,Down,4.81,0.49,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:37,Up,6.88,0.48,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:37,Up,0.674806,0.4800001778288871,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:39,Up,22.0,0.48,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:39,Up,15.116922,0.48000002910645434,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:43,Up,66.0,0.52,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:43,Down,6.0,0.45,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:43,Down,6.872726,0.4500000436508017,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:43,Down,22.0,0.48,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:43,Down,3.73,0.48,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:43,Down,18.27,0.48,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:43,Down,66.0,0.48,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:43,Down,22.0,0.44,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:45,Down,9.12,0.45,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:45,Down,15.91,0.44,2025-12-29 09:15:00,2025-12-29 09:30:00
2025-12-29 09:15:45,Down,0.83,0.44,2025-12-29 09:15:00,2025-12-29 09:30:00
